seed_param,seed_sim,condition,ID,Pro,Lid,Mep,Bup,Lid+Adr
4,2,4,14,50,70,70,95,Inf
4,2,4,15,40,65,90,100,155
4,2,4,16,60,100,60,115,Inf
4,2,4,17,55,75,70,95,Inf
4,2,4,18,55,60,85,85,Inf
4,2,4,19,65,90,110,105,Inf
4,2,4,20,30,55,70,90,120
4,2,4,21,65,60,90,105,170
4,2,4,22,60,55,90,105,145
4,2,4,23,50,60,90,105,Inf
4,2,4,24,45,65,75,95,Inf
4,2,4,25,50,80,80,145,Inf
4,2,4,26,45,80,70,85,Inf
4,2,4,27,45,85,105,110,Inf
4,2,4,28,70,80,80,120,Inf
4,2,4,29,55,80,70,110,Inf
4,2,4,30,60,70,90,110,165
4,2,4,31,60,80,90,110,Inf
4,2,4,32,50,50,70,125,160
4,2,4,33,65,60,85,110,165
4,2,4,34,45,55,90,95,145
4,2,4,35,70,90,85,100,Inf
4,2,4,36,55,90,85,135,Inf
4,2,4,37,55,50,65,50,135
4,2,4,38,55,85,100,130,Inf
4,2,4,39,60,70,85,105,Inf
4,2,4,40,50,85,85,120,Inf
4,2,4,41,55,65,80,105,Inf
4,2,4,42,55,55,70,85,160
4,2,4,43,70,70,90,100,Inf
4,2,4,44,70,65,80,90,160
4,2,4,45,65,60,90,110,Inf
4,2,4,46,40,60,80,95,170
4,2,4,47,60,65,85,105,Inf
4,2,4,48,75,115,80,115,Inf
4,2,4,49,65,70,80,125,Inf
4,2,4,50,45,70,90,120,Inf
4,2,4,51,60,60,85,85,155
4,2,4,52,45,60,70,85,140
4,2,4,53,60,55,85,100,145
4,2,4,54,75,90,110,170,Inf
4,2,4,55,80,85,60,100,Inf
4,2,4,56,70,65,85,80,Inf
4,2,4,57,65,70,95,90,Inf
4,2,4,58,60,75,95,115,Inf
4,2,4,59,55,60,70,90,175
4,2,4,60,90,80,75,90,Inf
4,2,4,61,75,65,90,115,Inf
4,2,4,62,45,70,75,95,Inf
4,2,4,63,50,65,70,100,180
4,2,4,64,60,95,80,100,Inf
4,2,4,65,75,75,110,120,180
4,2,4,66,55,80,75,95,Inf
4,2,4,67,75,55,80,100,155
4,2,4,68,45,55,80,90,160
4,2,4,69,45,45,70,95,140
4,2,4,70,45,65,60,90,Inf
4,2,4,71,35,75,65,90,Inf
4,2,4,72,80,70,90,110,Inf
4,2,4,73,65,85,85,95,Inf
4,2,4,74,55,60,80,90,165
4,2,4,75,45,50,75,100,145
4,2,4,76,65,80,85,130,Inf
4,2,4,77,60,70,60,110,Inf
4,2,4,78,40,90,95,110,Inf
4,2,4,79,55,75,85,140,Inf
4,2,4,80,50,70,75,95,Inf
4,2,4,81,70,55,75,110,145
4,2,4,82,60,55,70,90,180
4,2,4,83,50,100,90,145,Inf
4,2,4,84,50,55,100,100,175
4,2,4,85,55,40,55,80,140
4,2,4,86,75,65,90,95,Inf
4,2,4,87,60,60,75,130,Inf
4,2,4,88,65,80,100,90,180
4,2,4,89,45,65,75,90,Inf
4,2,4,90,40,60,65,90,175
4,2,4,91,30,50,75,120,115
4,2,4,92,50,40,85,90,140
4,2,4,93,80,70,75,90,Inf
4,2,4,94,35,75,60,115,Inf
4,2,4,95,50,65,75,115,Inf
4,2,4,96,65,60,90,105,180
4,2,4,97,40,55,70,60,160
4,2,4,98,60,60,75,80,Inf
4,2,4,99,85,65,90,105,180
4,2,4,100,40,65,75,90,Inf
4,3,1,1,65,70,75,100,Inf
4,3,1,2,45,50,70,90,150
4,3,1,3,55,65,80,105,Inf
4,3,1,4,45,75,70,95,Inf
4,3,1,5,65,80,65,95,Inf
4,3,1,6,40,60,75,120,175
4,3,1,7,50,80,105,105,Inf
4,3,1,8,55,70,75,110,Inf
4,3,1,9,50,65,80,75,Inf
4,3,1,10,70,65,70,100,Inf
4,3,1,11,45,65,80,110,175
4,3,1,12,50,75,105,110,Inf
4,3,1,13,30,80,75,95,Inf
4,3,1,14,60,70,60,95,Inf
4,3,1,15,45,55,95,90,170
4,3,1,16,70,85,60,110,Inf
4,3,1,17,60,70,65,85,Inf
4,3,1,18,65,75,90,100,Inf
4,3,1,19,65,90,105,85,Inf
4,3,1,20,35,55,70,120,140
4,3,1,21,65,65,80,105,160
4,3,1,22,55,60,55,105,165
4,3,1,23,55,55,85,100,160
4,3,1,24,40,70,80,100,Inf
4,3,1,25,50,95,75,115,Inf
4,3,1,26,40,95,70,100,Inf
4,3,1,27,45,95,110,90,Inf
4,3,1,28,65,80,80,110,Inf
4,3,1,29,55,75,65,115,Inf
4,3,1,30,55,55,80,120,Inf
4,3,1,31,65,75,85,105,Inf
4,3,1,32,55,65,75,120,170
4,3,1,33,60,65,100,105,Inf
4,3,1,34,60,50,85,90,125
4,3,1,35,65,80,95,95,Inf
4,3,1,36,55,70,80,130,Inf
4,3,1,37,55,55,80,60,175
4,3,1,38,55,85,110,130,Inf
4,3,1,39,60,75,80,105,Inf
4,3,1,40,50,75,95,95,Inf
4,3,1,41,65,65,75,115,165
4,3,1,42,80,65,70,100,160
4,3,1,43,60,75,80,105,Inf
4,3,1,44,90,60,75,80,Inf
4,3,1,45,60,75,65,105,Inf
4,3,1,46,40,60,85,110,165
4,3,1,47,75,65,90,95,Inf
4,3,1,48,65,95,95,125,Inf
4,3,1,49,60,65,80,120,Inf
4,3,1,50,45,80,75,110,Inf
4,3,1,51,65,55,85,95,150
4,3,1,52,45,60,75,105,160
4,3,1,53,45,60,85,100,175
4,3,1,54,70,85,90,Inf,Inf
4,3,1,55,80,75,60,105,Inf
4,3,1,56,75,65,65,90,Inf
4,3,1,57,65,80,85,90,Inf
4,3,1,58,70,75,95,120,Inf
4,3,1,59,65,65,75,80,180
4,3,1,60,80,75,65,80,Inf
4,3,1,61,80,65,75,125,170
4,3,1,62,55,75,80,90,Inf
4,3,1,63,55,60,65,110,Inf
4,3,1,64,50,80,75,100,Inf
4,3,1,65,65,55,100,110,175
4,3,1,66,55,90,85,90,Inf
4,3,1,67,65,50,85,95,160
4,3,1,68,50,50,95,100,165
4,3,1,69,60,50,70,100,155
4,3,1,70,35,70,75,95,Inf
4,3,1,71,40,75,70,85,Inf
4,3,1,72,55,65,85,100,Inf
4,3,1,73,70,75,75,90,Inf
4,3,1,74,70,75,75,105,170
4,3,1,75,50,55,90,105,150
4,3,1,76,70,70,90,115,Inf
4,3,1,77,65,60,65,105,180
4,3,1,78,45,70,90,105,Inf
4,3,1,79,45,75,80,140,Inf
4,3,1,80,50,80,75,85,Inf
4,3,1,81,75,55,75,125,165
4,3,1,82,80,50,75,90,160
4,3,1,83,50,75,90,125,Inf
4,3,1,84,55,65,85,100,180
4,3,1,85,70,55,55,85,135
4,3,1,86,65,75,80,100,Inf
4,3,1,87,65,60,75,130,175
4,3,1,88,75,70,95,80,Inf
4,3,1,89,40,70,85,90,165
4,3,1,90,55,50,60,95,Inf
4,3,1,91,35,50,80,120,150
4,3,1,92,55,50,90,100,130
4,3,1,93,75,85,65,95,Inf
4,3,1,94,40,65,60,105,Inf
4,3,1,95,65,60,80,125,170
4,3,1,96,65,70,75,90,180
4,3,1,97,45,65,65,70,Inf
4,3,1,98,65,75,85,90,Inf
4,3,1,99,80,60,85,100,150
4,3,1,100,45,65,80,95,Inf
4,3,2,1,65,85,60,100,Inf
4,3,2,2,45,45,75,95,130
4,3,2,3,55,70,85,130,Inf
4,3,2,4,45,75,75,100,Inf
4,3,2,5,60,85,65,100,Inf
4,3,2,6,40,55,65,115,175
4,3,2,7,50,85,95,110,Inf
4,3,2,8,60,80,75,120,Inf
4,3,2,9,50,70,75,85,Inf
4,3,2,10,70,65,75,95,170
4,3,2,11,35,55,95,105,180
4,3,2,12,60,70,85,130,Inf
4,3,2,13,40,75,70,90,Inf
4,3,2,14,55,75,70,105,Inf
4,3,2,15,45,55,95,85,165
4,3,2,16,70,85,60,115,Inf
4,3,2,17,60,75,65,100,Inf
4,3,2,18,55,85,85,95,Inf
4,3,2,19,65,90,85,85,Inf
4,3,2,20,40,55,70,115,150
4,3,2,21,55,55,85,110,155
4,3,2,22,60,55,80,110,170
4,3,2,23,55,60,90,105,Inf
4,3,2,24,35,70,70,90,Inf
4,3,2,25,40,100,80,140,Inf
4,3,2,26,35,85,70,105,Inf
4,3,2,27,50,85,100,90,Inf
4,3,2,28,60,85,65,105,Inf
4,3,2,29,60,85,65,115,Inf
4,3,2,30,60,65,75,115,165
4,3,2,31,60,85,95,95,Inf
4,3,2,32,50,50,75,135,160
4,3,2,33,65,60,70,120,180
4,3,2,34,55,50,90,95,145
4,3,2,35,65,75,80,100,Inf
4,3,2,36,60,65,80,140,Inf
4,3,2,37,50,55,70,60,165
4,3,2,38,50,100,105,120,Inf
4,3,2,39,65,65,80,115,Inf
4,3,2,40,55,80,80,95,Inf
4,3,2,41,50,60,80,105,160
4,3,2,42,70,55,75,105,175
4,3,2,43,60,70,80,115,Inf
4,3,2,44,75,60,70,95,Inf
4,3,2,45,60,80,95,95,Inf
4,3,2,46,45,65,75,100,Inf
4,3,2,47,60,65,95,90,180
4,3,2,48,75,85,85,105,Inf
4,3,2,49,55,80,70,130,Inf
4,3,2,50,40,85,80,120,Inf
4,3,2,51,70,50,90,125,145
4,3,2,52,50,50,85,100,145
4,3,2,53,55,55,80,100,140
4,3,2,54,55,70,85,Inf,Inf
4,3,2,55,85,75,50,100,Inf
4,3,2,56,70,70,55,95,Inf
4,3,2,57,70,75,95,85,Inf
4,3,2,58,60,75,105,110,Inf
4,3,2,59,70,55,70,95,165
4,3,2,60,85,70,65,80,Inf
4,3,2,61,75,70,85,120,155
4,3,2,62,50,75,65,90,Inf
4,3,2,63,45,65,85,105,180
4,3,2,64,55,75,80,85,Inf
4,3,2,65,60,60,110,120,170
4,3,2,66,55,65,80,90,Inf
4,3,2,67,60,50,80,115,135
4,3,2,68,45,55,85,105,155
4,3,2,69,50,50,75,90,130
4,3,2,70,45,70,60,85,Inf
4,3,2,71,40,85,70,85,Inf
4,3,2,72,80,75,80,105,Inf
4,3,2,73,75,80,80,70,Inf
4,3,2,74,60,55,80,85,150
4,3,2,75,55,50,100,100,140
4,3,2,76,75,65,95,120,Inf
4,3,2,77,70,65,60,100,180
4,3,2,78,50,80,85,100,Inf
4,3,2,79,55,85,85,135,Inf
4,3,2,80,55,85,80,90,Inf
4,3,2,81,75,50,75,115,150
4,3,2,82,75,45,75,105,150
4,3,2,83,45,85,85,120,Inf
4,3,2,84,50,70,90,95,175
4,3,2,85,60,40,60,85,125
4,3,2,86,60,80,80,100,Inf
4,3,2,87,70,70,80,120,165
4,3,2,88,75,70,85,90,Inf
4,3,2,89,45,65,80,90,Inf
4,3,2,90,65,70,60,100,165
4,3,2,91,40,45,75,135,135
4,3,2,92,70,40,95,95,100
4,3,2,93,85,75,60,90,Inf
4,3,2,94,55,85,60,115,Inf
4,3,2,95,50,60,75,120,175
4,3,2,96,65,65,85,90,180
4,3,2,97,35,60,65,65,165
4,3,2,98,65,60,75,80,180
4,3,2,99,80,55,100,95,150
4,3,2,100,35,60,85,90,Inf
4,3,3,1,60,75,70,85,Inf
4,3,3,2,30,55,80,85,155
4,3,3,3,60,75,105,125,Inf
4,3,3,4,40,75,75,90,Inf
4,3,3,5,65,85,70,105,Inf
4,3,3,6,40,60,70,105,180
4,3,3,7,55,85,100,100,Inf
4,3,3,8,55,80,70,100,Inf
4,3,3,9,65,65,85,80,Inf
4,3,3,10,70,65,70,100,175
4,3,3,11,45,60,80,105,160
4,3,3,12,55,75,85,110,Inf
4,3,3,13,30,65,60,90,175
4,3,3,14,60,70,70,85,Inf
4,3,3,15,45,60,90,90,170
4,3,3,16,70,80,65,120,Inf
4,3,3,17,60,75,65,100,Inf
4,3,3,18,45,70,85,105,Inf
4,3,3,19,75,75,90,100,Inf
4,3,3,20,30,45,70,85,150
4,3,3,21,65,65,80,105,160
4,3,3,22,50,70,80,105,170
4,3,3,23,55,75,80,105,170
4,3,3,24,35,70,75,90,180
4,3,3,25,50,85,85,140,Inf
4,3,3,26,50,85,70,90,Inf
4,3,3,27,50,70,90,105,Inf
4,3,3,28,60,95,75,110,Inf
4,3,3,29,50,75,70,105,Inf
4,3,3,30,55,65,90,110,Inf
4,3,3,31,60,80,85,115,175
4,3,3,32,55,55,80,120,170
4,3,3,33,60,75,70,105,170
4,3,3,34,50,60,80,95,165
4,3,3,35,65,85,85,100,Inf
4,3,3,36,60,80,80,125,Inf
4,3,3,37,45,55,65,55,130
4,3,3,38,60,95,85,120,Inf
4,3,3,39,70,70,80,115,Inf
4,3,3,40,50,75,90,110,Inf
4,3,3,41,60,60,75,95,175
4,3,3,42,55,55,65,85,150
4,3,3,43,65,70,80,115,Inf
4,3,3,44,70,60,70,100,175
4,3,3,45,45,90,80,105,Inf
4,3,3,46,40,55,75,100,165
4,3,3,47,55,65,110,85,Inf
4,3,3,48,75,100,85,110,Inf
4,3,3,49,65,80,85,130,Inf
4,3,3,50,45,75,80,105,Inf
4,3,3,51,60,60,85,100,160
4,3,3,52,50,55,70,105,160
4,3,3,53,50,55,85,90,165
4,3,3,54,70,110,90,Inf,Inf
4,3,3,55,80,85,65,105,Inf
4,3,3,56,70,65,65,85,Inf
4,3,3,57,70,80,90,100,Inf
4,3,3,58,65,80,90,135,Inf
4,3,3,59,55,65,75,100,170
4,3,3,60,65,75,70,95,Inf
4,3,3,61,65,70,90,120,Inf
4,3,3,62,55,80,75,95,Inf
4,3,3,63,60,60,75,95,Inf
4,3,3,64,55,80,85,90,Inf
4,3,3,65,75,65,110,135,Inf
4,3,3,66,50,85,85,80,Inf
4,3,3,67,75,55,95,115,165
4,3,3,68,50,50,90,90,170
4,3,3,69,55,50,70,90,140
4,3,3,70,45,60,60,90,Inf
4,3,3,71,40,70,70,85,Inf
4,3,3,72,80,75,85,105,Inf
4,3,3,73,70,85,85,75,Inf
4,3,3,74,55,60,75,85,170
4,3,3,75,45,55,80,110,150
4,3,3,76,75,65,85,115,Inf
4,3,3,77,75,65,75,90,180
4,3,3,78,55,80,90,100,Inf
4,3,3,79,55,70,90,135,Inf
4,3,3,80,50,70,75,95,Inf
4,3,3,81,75,55,80,100,175
4,3,3,82,70,65,80,95,170
4,3,3,83,45,70,95,140,Inf
4,3,3,84,55,55,80,100,165
4,3,3,85,50,50,65,85,135
4,3,3,86,65,75,85,95,Inf
4,3,3,87,65,65,80,125,Inf
4,3,3,88,70,70,90,95,Inf
4,3,3,89,40,65,70,95,170
4,3,3,90,55,60,60,85,165
4,3,3,91,40,50,65,115,115
4,3,3,92,55,50,70,85,145
4,3,3,93,80,65,60,95,Inf
4,3,3,94,35,85,60,105,Inf
4,3,3,95,60,75,85,100,170
4,3,3,96,60,60,80,100,Inf
4,3,3,97,35,60,70,65,165
4,3,3,98,60,60,80,85,175
4,3,3,99,75,65,80,100,180
4,3,3,100,40,55,75,85,180
4,3,4,1,65,65,65,90,Inf
4,3,4,2,30,45,65,85,160
4,3,4,3,65,80,90,110,Inf
4,3,4,4,40,70,70,95,Inf
4,3,4,5,70,90,75,110,Inf
4,3,4,6,40,60,75,110,175
4,3,4,7,55,85,90,110,Inf
4,3,4,8,50,65,75,115,Inf
4,3,4,9,55,65,85,85,Inf
4,3,4,10,70,60,70,100,Inf
4,3,4,11,45,65,75,100,175
4,3,4,12,55,90,95,105,Inf
4,3,4,13,30,55,80,105,170
4,3,4,14,50,65,60,90,Inf
4,3,4,15,45,65,70,80,175
4,3,4,16,80,85,65,110,Inf
4,3,4,17,55,70,75,90,Inf
4,3,4,18,55,75,95,100,165
4,3,4,19,70,75,95,100,Inf
4,3,4,20,35,45,75,95,130
4,3,4,21,70,50,75,110,180
4,3,4,22,55,65,85,110,145
4,3,4,23,55,60,90,100,Inf
4,3,4,24,35,70,65,85,Inf
4,3,4,25,45,95,85,135,Inf
4,3,4,26,40,95,65,80,Inf
4,3,4,27,55,70,90,85,Inf
4,3,4,28,60,75,80,120,Inf
4,3,4,29,65,70,75,105,Inf
4,3,4,30,65,65,75,105,170
4,3,4,31,60,90,80,110,Inf
4,3,4,32,50,50,75,130,155
4,3,4,33,60,70,70,135,Inf
4,3,4,34,65,45,85,95,130
4,3,4,35,65,90,95,100,Inf
4,3,4,36,55,80,80,135,Inf
4,3,4,37,45,45,65,50,145
4,3,4,38,55,95,110,135,Inf
4,3,4,39,65,75,85,115,Inf
4,3,4,40,50,75,95,110,Inf
4,3,4,41,50,70,70,100,180
4,3,4,42,55,50,60,90,130
4,3,4,43,65,85,80,105,Inf
4,3,4,44,80,55,80,90,170
4,3,4,45,55,90,100,110,Inf
4,3,4,46,45,60,75,95,155
4,3,4,47,75,65,75,100,175
4,3,4,48,75,100,95,115,Inf
4,3,4,49,65,75,90,125,Inf
4,3,4,50,50,70,85,110,Inf
4,3,4,51,65,55,95,105,150
4,3,4,52,40,50,70,95,145
4,3,4,53,50,60,80,95,155
4,3,4,54,65,100,105,Inf,Inf
4,3,4,55,80,90,65,110,Inf
4,3,4,56,65,80,70,90,Inf
4,3,4,57,65,65,80,90,Inf
4,3,4,58,75,80,90,130,Inf
4,3,4,59,60,60,80,85,180
4,3,4,60,75,75,70,95,Inf
4,3,4,61,80,65,95,130,Inf
4,3,4,62,55,70,75,100,180
4,3,4,63,50,60,70,105,180
4,3,4,64,50,85,65,105,Inf
4,3,4,65,70,85,105,110,Inf
4,3,4,66,50,75,80,85,Inf
4,3,4,67,60,55,80,90,135
4,3,4,68,45,55,75,100,165
4,3,4,69,60,45,80,85,150
4,3,4,70,35,65,55,90,Inf
4,3,4,71,40,75,70,90,Inf
4,3,4,72,75,85,95,105,Inf
4,3,4,73,85,85,80,85,Inf
4,3,4,74,55,55,60,90,Inf
4,3,4,75,50,50,85,110,145
4,3,4,76,75,75,90,115,Inf
4,3,4,77,65,60,70,95,165
4,3,4,78,50,70,85,110,Inf
4,3,4,79,65,75,85,125,Inf
4,3,4,80,55,75,70,95,Inf
4,3,4,81,70,60,75,100,155
4,3,4,82,65,55,75,100,150
4,3,4,83,45,105,110,110,Inf
4,3,4,84,50,55,80,115,165
4,3,4,85,55,50,60,80,115
4,3,4,86,75,65,75,95,Inf
4,3,4,87,65,60,85,110,175
4,3,4,88,60,65,90,95,Inf
4,3,4,89,40,70,75,90,Inf
4,3,4,90,45,50,60,95,155
4,3,4,91,35,55,65,125,125
4,3,4,92,45,40,80,90,130
4,3,4,93,95,70,65,110,Inf
4,3,4,94,35,70,60,100,Inf
4,3,4,95,55,55,85,105,180
4,3,4,96,65,65,80,105,175
4,3,4,97,45,55,65,65,165
4,3,4,98,60,55,75,100,180
4,3,4,99,105,55,95,100,150
4,3,4,100,40,70,80,95,Inf
4,4,1,1,80,65,65,80,Inf
4,4,1,2,40,55,65,105,165
4,4,1,3,50,70,100,120,Inf
4,4,1,4,45,85,80,100,Inf
4,4,1,5,65,80,65,105,Inf
4,4,1,6,35,60,65,120,170
4,4,1,7,50,75,110,105,Inf
4,4,1,8,55,75,75,115,Inf
4,4,1,9,65,70,75,85,Inf
4,4,1,10,70,65,70,105,170
4,4,1,11,35,60,70,110,175
4,4,1,12,50,70,105,115,Inf
4,4,1,13,45,65,75,115,Inf
4,4,1,14,55,70,70,90,Inf
4,4,1,15,45,65,90,95,175
4,4,1,16,65,100,55,105,Inf
4,4,1,17,60,80,70,95,Inf
4,4,1,18,55,70,80,90,Inf
4,4,1,19,60,80,95,90,Inf
4,4,1,20,35,55,75,110,155
4,4,1,21,50,65,70,115,180
4,4,1,22,60,60,80,115,165
4,4,1,23,60,65,85,105,Inf
4,4,1,24,35,65,65,85,Inf
4,4,1,25,40,85,75,130,Inf
4,4,1,26,45,95,70,90,Inf
4,4,1,27,45,90,105,90,Inf
4,4,1,28,55,85,75,110,Inf
4,4,1,29,55,70,80,110,Inf
4,4,1,30,55,70,85,120,180
4,4,1,31,60,80,75,90,Inf
4,4,1,32,55,55,75,135,145
4,4,1,33,70,55,90,115,170
4,4,1,34,55,55,90,95,145
4,4,1,35,55,75,95,95,Inf
4,4,1,36,65,80,85,120,Inf
4,4,1,37,55,60,70,60,170
4,4,1,38,55,110,90,120,Inf
4,4,1,39,65,75,75,110,Inf
4,4,1,40,45,80,90,120,Inf
4,4,1,41,55,85,80,110,Inf
4,4,1,42,60,70,70,90,140
4,4,1,43,60,70,80,105,Inf
4,4,1,44,65,60,70,85,Inf
4,4,1,45,60,75,80,105,Inf
4,4,1,46,40,65,80,115,160
4,4,1,47,60,60,105,105,Inf
4,4,1,48,80,70,75,115,Inf
4,4,1,49,60,65,85,125,Inf
4,4,1,50,40,70,85,120,Inf
4,4,1,51,65,50,75,95,160
4,4,1,52,40,55,80,105,165
4,4,1,53,50,55,85,100,145
4,4,1,54,60,75,85,Inf,Inf
4,4,1,55,75,90,55,100,Inf
4,4,1,56,70,70,65,90,Inf
4,4,1,57,70,65,100,85,Inf
4,4,1,58,60,70,75,130,Inf
4,4,1,59,55,70,75,85,180
4,4,1,60,90,80,70,85,Inf
4,4,1,61,65,55,85,110,160
4,4,1,62,50,80,75,95,Inf
4,4,1,63,55,70,75,125,175
4,4,1,64,55,100,80,85,Inf
4,4,1,65,60,55,95,125,Inf
4,4,1,66,45,75,75,85,Inf
4,4,1,67,70,55,100,110,135
4,4,1,68,50,55,80,95,Inf
4,4,1,69,60,50,70,100,150
4,4,1,70,35,70,60,100,Inf
4,4,1,71,40,75,70,90,Inf
4,4,1,72,65,70,95,100,Inf
4,4,1,73,70,80,85,75,Inf
4,4,1,74,60,60,70,95,155
4,4,1,75,50,55,80,100,155
4,4,1,76,75,70,95,110,180
4,4,1,77,70,65,60,120,Inf
4,4,1,78,50,75,90,105,Inf
4,4,1,79,55,70,80,140,Inf
4,4,1,80,45,75,65,95,Inf
4,4,1,81,65,55,80,135,165
4,4,1,82,70,50,75,100,140
4,4,1,83,35,105,100,125,Inf
4,4,1,84,50,60,80,105,170
4,4,1,85,55,50,70,90,120
4,4,1,86,70,80,70,100,Inf
4,4,1,87,65,55,75,125,Inf
4,4,1,88,75,65,85,90,175
4,4,1,89,45,70,75,95,Inf
4,4,1,90,50,65,55,100,170
4,4,1,91,45,50,70,110,150
4,4,1,92,60,45,90,90,135
4,4,1,93,75,85,60,95,Inf
4,4,1,94,30,70,55,105,Inf
4,4,1,95,55,70,90,110,160
4,4,1,96,60,55,80,100,175
4,4,1,97,45,70,70,75,175
4,4,1,98,60,60,80,85,180
4,4,1,99,90,55,85,100,160
4,4,1,100,35,70,80,85,Inf
4,4,2,1,80,70,70,90,Inf
4,4,2,2,40,50,75,105,175
4,4,2,3,60,65,100,120,175
4,4,2,4,40,90,65,90,Inf
4,4,2,5,60,95,65,100,Inf
4,4,2,6,40,60,70,105,Inf
4,4,2,7,45,95,95,100,Inf
4,4,2,8,55,85,70,100,Inf
4,4,2,9,60,65,80,90,Inf
4,4,2,10,80,70,70,105,175
4,4,2,11,40,55,80,115,170
4,4,2,12,45,60,85,105,Inf
4,4,2,13,30,60,70,110,Inf
4,4,2,14,45,65,65,105,Inf
4,4,2,15,40,55,130,85,Inf
4,4,2,16,70,80,60,125,Inf
4,4,2,17,50,75,60,105,Inf
4,4,2,18,60,85,85,85,Inf
4,4,2,19,70,80,90,105,Inf
4,4,2,20,30,55,75,125,165
4,4,2,21,50,50,95,115,155
4,4,2,22,55,60,85,110,160
4,4,2,23,50,70,85,100,Inf
4,4,2,24,40,90,85,95,Inf
4,4,2,25,45,85,70,145,Inf
4,4,2,26,45,100,70,85,Inf
4,4,2,27,50,90,80,90,Inf
4,4,2,28,55,70,75,115,Inf
4,4,2,29,55,70,65,120,Inf
4,4,2,30,50,60,85,110,180
4,4,2,31,60,70,80,105,Inf
4,4,2,32,50,50,70,115,150
4,4,2,33,65,55,85,115,170
4,4,2,34,55,45,80,115,120
4,4,2,35,65,90,95,95,Inf
4,4,2,36,55,75,80,125,Inf
4,4,2,37,55,55,80,60,170
4,4,2,38,45,95,100,115,Inf
4,4,2,39,65,65,80,115,170
4,4,2,40,55,80,85,100,Inf
4,4,2,41,50,60,85,110,165
4,4,2,42,70,55,65,105,155
4,4,2,43,50,65,75,120,Inf
4,4,2,44,70,60,75,75,160
4,4,2,45,55,85,95,95,Inf
4,4,2,46,35,75,75,100,170
4,4,2,47,70,70,95,100,Inf
4,4,2,48,75,85,75,100,Inf
4,4,2,49,60,70,65,125,Inf
4,4,2,50,35,70,80,110,Inf
4,4,2,51,65,50,85,105,140
4,4,2,52,55,50,85,105,155
4,4,2,53,55,50,80,90,145
4,4,2,54,60,65,95,Inf,Inf
4,4,2,55,95,85,50,110,Inf
4,4,2,56,80,90,75,95,Inf
4,4,2,57,70,85,105,85,Inf
4,4,2,58,65,75,85,105,Inf
4,4,2,59,70,60,80,100,Inf
4,4,2,60,70,85,75,85,Inf
4,4,2,61,80,55,90,110,165
4,4,2,62,60,75,75,105,Inf
4,4,2,63,50,60,70,100,Inf
4,4,2,64,55,85,90,90,Inf
4,4,2,65,65,60,100,115,Inf
4,4,2,66,45,80,80,95,Inf
4,4,2,67,85,50,90,100,145
4,4,2,68,45,50,85,100,170
4,4,2,69,55,50,75,95,150
4,4,2,70,40,75,55,100,Inf
4,4,2,71,50,85,75,95,Inf
4,4,2,72,70,70,85,95,Inf
4,4,2,73,75,75,85,90,Inf
4,4,2,74,65,60,70,80,160
4,4,2,75,45,45,85,100,155
4,4,2,76,75,65,95,120,Inf
4,4,2,77,70,60,70,105,175
4,4,2,78,50,80,80,95,Inf
4,4,2,79,35,65,80,145,Inf
4,4,2,80,55,80,70,90,Inf
4,4,2,81,65,60,70,120,150
4,4,2,82,75,45,80,105,145
4,4,2,83,45,110,95,110,Inf
4,4,2,84,50,65,85,100,Inf
4,4,2,85,70,50,60,85,145
4,4,2,86,70,85,80,95,Inf
4,4,2,87,60,55,75,115,170
4,4,2,88,60,60,85,85,Inf
4,4,2,89,40,75,80,95,Inf
4,4,2,90,55,60,70,105,165
4,4,2,91,40,45,90,120,130
4,4,2,92,70,45,90,95,125
4,4,2,93,80,80,60,90,Inf
4,4,2,94,40,80,60,115,Inf
4,4,2,95,55,55,90,125,180
4,4,2,96,60,60,95,105,Inf
4,4,2,97,50,65,65,65,Inf
4,4,2,98,55,70,75,85,Inf
4,4,2,99,85,50,95,100,140
4,4,2,100,35,65,80,100,Inf
4,4,3,1,80,65,70,90,Inf
4,4,3,2,35,55,60,80,160
4,4,3,3,65,75,80,120,Inf
4,4,3,4,50,90,85,105,Inf
4,4,3,5,75,70,75,105,Inf
4,4,3,6,45,60,65,115,175
4,4,3,7,60,80,105,110,Inf
4,4,3,8,55,65,70,120,Inf
4,4,3,9,65,65,90,80,Inf
4,4,3,10,65,60,65,105,Inf
4,4,3,11,40,60,70,105,180
4,4,3,12,65,75,105,125,Inf
4,4,3,13,45,70,70,95,180
4,4,3,14,50,65,80,95,Inf
4,4,3,15,45,60,80,85,170
4,4,3,16,55,75,65,120,Inf
4,4,3,17,60,75,80,95,Inf
4,4,3,18,70,85,85,85,Inf
4,4,3,19,65,75,95,95,Inf
4,4,3,20,40,50,60,85,130
4,4,3,21,60,60,75,110,Inf
4,4,3,22,50,60,95,100,180
4,4,3,23,65,60,90,110,Inf
4,4,3,24,35,75,70,85,Inf
4,4,3,25,55,90,80,115,Inf
4,4,3,26,50,85,70,85,Inf
4,4,3,27,40,90,85,100,Inf
4,4,3,28,55,90,75,110,Inf
4,4,3,29,55,70,65,105,Inf
4,4,3,30,55,70,85,100,160
4,4,3,31,65,90,80,95,Inf
4,4,3,32,50,65,70,120,145
4,4,3,33,60,65,80,120,Inf
4,4,3,34,60,50,85,100,135
4,4,3,35,60,80,90,105,Inf
4,4,3,36,65,70,85,125,Inf
4,4,3,37,45,55,65,55,145
4,4,3,38,55,90,100,130,Inf
